OMRÅDE;KØN;ALDER;TID;INDHOLD
083;2;5;2015K1;6608
083;2;5;2016K1;6786
083;2;5;2017K1;6174
083;2;5;2018K1;6048
083;2;5;2019K1;6001
083;2;5;2020K1;5788
083;2;6;2008K1;7142
083;2;6;2009K1;6881
083;2;6;2010K1;7093
083;2;6;2011K1;7032
083;2;6;2012K1;6817
083;2;6;2013K1;6845
083;2;6;2014K1;6806
083;2;6;2015K1;6964
083;2;6;2016K1;6687
083;2;6;2017K1;6849
083;2;6;2018K1;6241
083;2;6;2019K1;6089
083;2;6;2020K1;6024
083;2;7;2008K1;7434
083;2;7;2009K1;7156
083;2;7;2010K1;6912
083;2;7;2011K1;7081
083;2;7;2012K1;7035
083;2;7;2013K1;6829
083;2;7;2014K1;6873
083;2;7;2015K1;6832
083;2;7;2016K1;7045
083;2;7;2017K1;6779
083;2;7;2018K1;6875
083;2;7;2019K1;6278
083;2;7;2020K1;6112
083;2;8;2008K1;7352
083;2;8;2009K1;7469
083;2;8;2010K1;7146
083;2;8;2011K1;6905
083;2;8;2012K1;7109
083;2;8;2013K1;7053
083;2;8;2014K1;6847
083;2;8;2015K1;6899
083;2;8;2016K1;6905
083;2;8;2017K1;7125
083;2;8;2018K1;6804
083;2;8;2019K1;6892
083;2;8;2020K1;6292
083;2;9;2008K1;7347
083;2;9;2009K1;7378
083;2;9;2010K1;7482
083;2;9;2011K1;7158
083;2;9;2012K1;6909
083;2;9;2013K1;7127
083;2;9;2014K1;7084
083;2;9;2015K1;6877
083;2;9;2016K1;6975
083;2;9;2017K1;6967
083;2;9;2018K1;7165
083;2;9;2019K1;6853
083;2;9;2020K1;6900
083;2;10;2008K1;7770
083;2;10;2009K1;7370
083;2;10;2010K1;7401
083;2;10;2011K1;7486
083;2;10;2012K1;7165
083;2;10;2013K1;6925
083;2;10;2014K1;7147
083;2;10;2015K1;7130
083;2;10;2016K1;6936
083;2;10;2017K1;7051
083;2;10;2018K1;7002
083;2;10;2019K1;7197
083;2;10;2020K1;6869
083;2;11;2008K1;7540
083;2;11;2009K1;7823
083;2;11;2010K1;7393
083;2;11;2011K1;7408
083;2;11;2012K1;7510
083;2;11;2013K1;7186
083;2;11;2014K1;6946
083;2;11;2015K1;7191
083;2;11;2016K1;7203
083;2;11;2017K1;7015
083;2;11;2018K1;7081
083;2;11;2019K1;7026
083;2;11;2020K1;7228
083;2;12;2008K1;7851
083;2;12;2009K1;7573
083;2;12;2010K1;7830
083;2;12;2011K1;7393
083;2;12;2012K1;7433
083;2;12;2013K1;7533
083;2;12;2014K1;7208
083;2;12;2015K1;6975
083;2;12;2016K1;7230
083;2;12;2017K1;7236
083;2;12;2018K1;7039
083;2;12;2019K1;7087
083;2;12;2020K1;7049
083;2;13;2008K1;8145
083;2;13;2009K1;7886
083;2;13;2010K1;7585
083;2;13;2011K1;7829
083;2;13;2012K1;7407
083;2;13;2013K1;7466
083;2;13;2014K1;7535
083;2;13;2015K1;7211
083;2;13;2016K1;7021
083;2;13;2017K1;7272
083;2;13;2018K1;7273
083;2;13;2019K1;7068
083;2;13;2020K1;7107
083;2;14;2008K1;7777
083;2;14;2009K1;8174
083;2;14;2010K1;7889
083;2;14;2011K1;7605
083;2;14;2012K1;7848
083;2;14;2013K1;7415
083;2;14;2014K1;7492
083;2;14;2015K1;7565
083;2;14;2016K1;7273
083;2;14;2017K1;7083
083;2;14;2018K1;7300
083;2;14;2019K1;7300
083;2;14;2020K1;7081
083;2;15;2008K1;8059
083;2;15;2009K1;7824
083;2;15;2010K1;8197
083;2;15;2011K1;7961
083;2;15;2012K1;7646
083;2;15;2013K1;7891
083;2;15;2014K1;7460
083;2;15;2015K1;7549
083;2;15;2016K1;7613
083;2;15;2017K1;7344
083;2;15;2018K1;7136
083;2;15;2019K1;7386
083;2;15;2020K1;7338
083;2;16;2008K1;7731
083;2;16;2009K1;8139
083;2;16;2010K1;7875
083;2;16;2011K1;8269
083;2;16;2012K1;8053
083;2;16;2013K1;7664
083;2;16;2014K1;7931
083;2;16;2015K1;7539
083;2;16;2016K1;7629
083;2;16;2017K1;7717
083;2;16;2018K1;7443
083;2;16;2019K1;7218
083;2;16;2020K1;7430
083;2;17;2008K1;7781
083;2;17;2009K1;7778
083;2;17;2010K1;8140
083;2;17;2011K1;7872
083;2;17;2012K1;8267
083;2;17;2013K1;8028
083;2;17;2014K1;7678
083;2;17;2015K1;7907
083;2;17;2016K1;7574
083;2;17;2017K1;7647
083;2;17;2018K1;7741
083;2;17;2019K1;7428
083;2;17;2020K1;7198
083;2;18;2008K1;7431
083;2;18;2009K1;7808
083;2;18;2010K1;7725
083;2;18;2011K1;8128
083;2;18;2012K1;7875
083;2;18;2013K1;8293
083;2;18;2014K1;8014
083;2;18;2015K1;7726
083;2;18;2016K1;7996
083;2;18;2017K1;7670
083;2;18;2018K1;7642
083;2;18;2019K1;7755
083;2;18;2020K1;7453
083;2;19;2008K1;6994
083;2;19;2009K1;7259
083;2;19;2010K1;7661
083;2;19;2011K1;7575
083;2;19;2012K1;8037
083;2;19;2013K1;7779
083;2;19;2014K1;8240
083;2;19;2015K1;7992
083;2;19;2016K1;7771
083;2;19;2017K1;8032
083;2;19;2018K1;7640
083;2;19;2019K1;7652
083;2;19;2020K1;7778
083;2;20;2008K1;6380
083;2;20;2009K1;6742
083;2;20;2010K1;6864
083;2;20;2011K1;7265
083;2;20;2012K1;7219
083;2;20;2013K1;7582
083;2;20;2014K1;7449
083;2;20;2015K1;7913
083;2;20;2016K1;7665
083;2;20;2017K1;7462
083;2;20;2018K1;7758
083;2;20;2019K1;7441
083;2;20;2020K1;7400
083;2;21;2008K1;5971
083;2;21;2009K1;6080
083;2;21;2010K1;6242
083;2;21;2011K1;6413
083;2;21;2012K1;6870
083;2;21;2013K1;6863
083;2;21;2014K1;7056
083;2;21;2015K1;7063
083;2;21;2016K1;7442
083;2;21;2017K1;7308
083;2;21;2018K1;7087
083;2;21;2019K1;7205
083;2;21;2020K1;6995
083;2;22;2008K1;5737
083;2;22;2009K1;5866
083;2;22;2010K1;5903
083;2;22;2011K1;6087
083;2;22;2012K1;6250
083;2;22;2013K1;6640
083;2;22;2014K1;6572
083;2;22;2015K1;6849
083;2;22;2016K1;6905
083;2;22;2017K1;7199
083;2;22;2018K1;7136
083;2;22;2019K1;6830
083;2;22;2020K1;6800
083;2;23;2008K1;5722
083;2;23;2009K1;5691
083;2;23;2010K1;5820
083;2;23;2011K1;5833
083;2;23;2012K1;6067
083;2;23;2013K1;6263
083;2;23;2014K1;6653
083;2;23;2015K1;6574
083;2;23;2016K1;6875
083;2;23;2017K1;6939
083;2;23;2018K1;7146
083;2;23;2019K1;7142
083;2;23;2020K1;6764
083;2;24;2008K1;5415
083;2;24;2009K1;5689
083;2;24;2010K1;5608
083;2;24;2011K1;5814
083;2;24;2012K1;5807
083;2;24;2013K1;6090
083;2;24;2014K1;6255
083;2;24;2015K1;6725
083;2;24;2016K1;6663
083;2;24;2017K1;6949
083;2;24;2018K1;6976
083;2;24;2019K1;7186
083;2;24;2020K1;7071
083;2;25;2008K1;5375
083;2;25;2009K1;5496
083;2;25;2010K1;5695
083;2;25;2011K1;5603
083;2;25;2012K1;5801
083;2;25;2013K1;5788
083;2;25;2014K1;6071
083;2;25;2015K1;6335
083;2;25;2016K1;6733
083;2;25;2017K1;6662
083;2;25;2018K1;7017
083;2;25;2019K1;6955
083;2;25;2020K1;7054
083;2;26;2008K1;5688
083;2;26;2009K1;5464
083;2;26;2010K1;5488
083;2;26;2011K1;5709
083;2;26;2012K1;5603
083;2;26;2013K1;5819
083;2;26;2014K1;5824
083;2;26;2015K1;6142
083;2;26;2016K1;6413
083;2;26;2017K1;6824
083;2;26;2018K1;6689
083;2;26;2019K1;7021
083;2;26;2020K1;6916
083;2;27;2008K1;6096
083;2;27;2009K1;5775
083;2;27;2010K1;5509
083;2;27;2011K1;5511
083;2;27;2012K1;5760
083;2;27;2013K1;5644
083;2;27;2014K1;5867
083;2;27;2015K1;5891
083;2;27;2016K1;6194
083;2;27;2017K1;6545
083;2;27;2018K1;6852
083;2;27;2019K1;6756
083;2;27;2020K1;7015
083;2;28;2008K1;6169
083;2;28;2009K1;6212
083;2;28;2010K1;5858
083;2;28;2011K1;5511
083;2;28;2012K1;5542
083;2;28;2013K1;5792
083;2;28;2014K1;5765
083;2;28;2015K1;5952
083;2;28;2016K1;5999
083;2;28;2017K1;6283
083;2;28;2018K1;6593
083;2;28;2019K1;6952
083;2;28;2020K1;6787
083;2;29;2008K1;6647
083;2;29;2009K1;6225
083;2;29;2010K1;6268
083;2;29;2011K1;5887
083;2;29;2012K1;5578
083;2;29;2013K1;5576
083;2;29;2014K1;5838
083;2;29;2015K1;5820
083;2;29;2016K1;6066
083;2;29;2017K1;6082
083;2;29;2018K1;6365
083;2;29;2019K1;6700
083;2;29;2020K1;7021
083;2;30;2008K1;6568
083;2;30;2009K1;6732
083;2;30;2010K1;6276
083;2;30;2011K1;6324
083;2;30;2012K1;5903
083;2;30;2013K1;5578
083;2;30;2014K1;5638
083;2;30;2015K1;5920
083;2;30;2016K1;5954
083;2;30;2017K1;6134
083;2;30;2018K1;6159
083;2;30;2019K1;6475
083;2;30;2020K1;6747
083;2;31;2008K1;6904
083;2;31;2009K1;6649
083;2;31;2010K1;6791
083;2;31;2011K1;6334
083;2;31;2012K1;6387
083;2;31;2013K1;5933
083;2;31;2014K1;5631
083;2;31;2015K1;5723
083;2;31;2016K1;6042
083;2;31;2017K1;6088
083;2;31;2018K1;6222
083;2;31;2019K1;6286
083;2;31;2020K1;6523
083;2;32;2008K1;7723
083;2;32;2009K1;6968
083;2;32;2010K1;6686
083;2;32;2011K1;6821
083;2;32;2012K1;6375
083;2;32;2013K1;6453
083;2;32;2014K1;6014
083;2;32;2015K1;5695
083;2;32;2016K1;5810
083;2;32;2017K1;6160
083;2;32;2018K1;6178
083;2;32;2019K1;6320
083;2;32;2020K1;6378
083;2;33;2008K1;7540
083;2;33;2009K1;7807
083;2;33;2010K1;6996
083;2;33;2011K1;6732
083;2;33;2012K1;6856
083;2;33;2013K1;6410
083;2;33;2014K1;6506
083;2;33;2015K1;6078
083;2;33;2016K1;5801
083;2;33;2017K1;5913
083;2;33;2018K1;6249
083;2;33;2019K1;6267
083;2;33;2020K1;6374
083;2;34;2008K1;7630
083;2;34;2009K1;7600
083;2;34;2010K1;7879
083;2;34;2011K1;7014
083;2;34;2012K1;6779
083;2;34;2013K1;6916
083;2;34;2014K1;6477
083;2;34;2015K1;6550
083;2;34;2016K1;6147
083;2;34;2017K1;5896
083;2;34;2018K1;5988
083;2;34;2019K1;6299
083;2;34;2020K1;6320
083;2;35;2008K1;8199
083;2;35;2009K1;7700
083;2;35;2010K1;7655
083;2;35;2011K1;7897
083;2;35;2012K1;7068
083;2;35;2013K1;6800
083;2;35;2014K1;6983
083;2;35;2015K1;6537
083;2;35;2016K1;6635
083;2;35;2017K1;6220
083;2;35;2018K1;5959
083;2;35;2019K1;6047
083;2;35;2020K1;6328
083;2;36;2008K1;8040
083;2;36;2009K1;8261
083;2;36;2010K1;7738
083;2;36;2011K1;7696
083;2;36;2012K1;7925
083;2;36;2013K1;7116
083;2;36;2014K1;6833
083;2;36;2015K1;7009
083;2;36;2016K1;6623
083;2;36;2017K1;6708
083;2;36;2018K1;6275
083;2;36;2019K1;6011
083;2;36;2020K1;6096
083;2;37;2008K1;7787
083;2;37;2009K1;8090
083;2;37;2010K1;8292
083;2;37;2011K1;7762
083;2;37;2012K1;7731
083;2;37;2013K1;7960
083;2;37;2014K1;7170
083;2;37;2015K1;6886
083;2;37;2016K1;7117
083;2;37;2017K1;6704
083;2;37;2018K1;6767
083;2;37;2019K1;6329
083;2;37;2020K1;6043
083;2;39;2008K1;8090
083;2;39;2009K1;7900
083;2;39;2010K1;7862
083;2;39;2011K1;8134
083;2;39;2012K1;8322
083;2;39;2013K1;7810
083;2;39;2014K1;7778
083;2;39;2015K1;8016
083;2;39;2016K1;7261
083;2;39;2017K1;6993
083;2;39;2018K1;7238
083;2;39;2019K1;6803
083;2;39;2020K1;6849
083;2;40;2008K1;8787
083;2;40;2009K1;8130
083;2;40;2010K1;7919
083;2;40;2011K1;7877
083;2;40;2012K1;8166
083;2;40;2013K1;8328
083;2;40;2014K1;7827
083;2;40;2015K1;7831
083;2;40;2016K1;8095
083;2;40;2017K1;7323
083;2;40;2018K1;7029
083;2;40;2019K1;7261
083;2;40;2020K1;6841
083;2;41;2008K1;9436
083;2;41;2009K1;8830
083;2;41;2010K1;8131
083;2;41;2011K1;7932
083;2;41;2012K1;7878
083;2;41;2013K1;8183
083;2;41;2014K1;8355
083;2;41;2015K1;7829
083;2;41;2016K1;7871
083;2;41;2017K1;8133
083;2;41;2018K1;7336
083;2;41;2019K1;7062
083;2;41;2020K1;7297
083;2;42;2008K1;9171
083;2;42;2009K1;9492
083;2;42;2010K1;8856
083;2;42;2011K1;8152
083;2;42;2012K1;7950
083;2;42;2013K1;7895
083;2;42;2014K1;8191
083;2;42;2015K1;8369
083;2;42;2016K1;7899
083;2;42;2017K1;7894
083;2;42;2018K1;8151
083;2;42;2019K1;7386
083;2;42;2020K1;7108
083;2;43;2008K1;8957
083;2;43;2009K1;9210
083;2;43;2010K1;9509
083;2;43;2011K1;8866
083;2;43;2012K1;8146
083;2;43;2013K1;7951
083;2;43;2014K1;7915
083;2;43;2015K1;8213
083;2;43;2016K1;8412
083;2;43;2017K1;7938
083;2;43;2018K1;7942
083;2;43;2019K1;8178
083;2;43;2020K1;7406
083;2;44;2008K1;9043
083;2;44;2009K1;8994
083;2;44;2010K1;9224
083;2;44;2011K1;9512
083;2;44;2012K1;8876
083;2;44;2013K1;8167
083;2;44;2014K1;7971
083;2;44;2015K1;7939
083;2;44;2016K1;8236
083;2;44;2017K1;8457
083;2;44;2018K1;7947
083;2;44;2019K1;7976
083;2;44;2020K1;8207
083;2;45;2008K1;8628
083;2;45;2009K1;9070
083;2;45;2010K1;9017
083;2;45;2011K1;9236
083;2;45;2012K1;9493
083;2;45;2013K1;8868
083;2;45;2014K1;8182
083;2;45;2015K1;7967
083;2;45;2016K1;7979
083;2;45;2017K1;8237
083;2;45;2018K1;8485
083;2;45;2019K1;7975
083;2;45;2020K1;7980
083;2;46;2008K1;8348
083;2;46;2009K1;8630
083;2;46;2010K1;9065
083;2;46;2011K1;9042
083;2;46;2012K1;9227
083;2;46;2013K1;9480
083;2;46;2014K1;8896
083;2;46;2015K1;8199
083;2;46;2016K1;7982
083;2;46;2017K1;8009
083;2;46;2018K1;8255
083;2;46;2019K1;8510
083;2;46;2020K1;8017
083;2;47;2008K1;8402
083;2;47;2009K1;8363
083;2;47;2010K1;8613
083;2;47;2011K1;9053
083;2;47;2012K1;9037
083;2;47;2013K1;9198
083;2;47;2014K1;9483
083;2;47;2015K1;8906
083;2;47;2016K1;8230
083;2;47;2017K1;7984
083;2;47;2018K1;8008
083;2;47;2019K1;8297
083;2;47;2020K1;8515
083;2;48;2008K1;8033
083;2;48;2009K1;8399
083;2;48;2010K1;8359
083;2;48;2011K1;8606
083;2;48;2012K1;9044
083;2;48;2013K1;9028
083;2;48;2014K1;9184
083;2;48;2015K1;9485
083;2;48;2016K1;8924
083;2;48;2017K1;8236
083;2;48;2018K1;8016
083;2;48;2019K1;8004
083;2;48;2020K1;8297
083;2;49;2008K1;8112
083;2;49;2009K1;8049
083;2;49;2010K1;8413
083;2;49;2011K1;8341
083;2;49;2012K1;8598
083;2;49;2013K1;9037
083;2;49;2014K1;9017
083;2;49;2015K1;9179
083;2;49;2016K1;9474
083;2;49;2017K1;8928
083;2;49;2018K1;8248
083;2;49;2019K1;8035
083;2;49;2020K1;7997
083;2;50;2008K1;8260
083;2;50;2009K1;8125
083;2;50;2010K1;8042
083;2;50;2011K1;8404
083;2;50;2012K1;8319
083;2;50;2013K1;8588
083;2;50;2014K1;9013
083;2;50;2015K1;8988
083;2;50;2016K1;9169
083;2;50;2017K1;9476
083;2;50;2018K1;8920
083;2;50;2019K1;8253
083;2;50;2020K1;8021
083;2;51;2008K1;8357
083;2;51;2009K1;8251
083;2;51;2010K1;8121
083;2;51;2011K1;8011
083;2;51;2012K1;8376
083;2;51;2013K1;8304
083;2;51;2014K1;8561
083;2;51;2015K1;9011
083;2;51;2016K1;8971
083;2;51;2017K1;9154
083;2;51;2018K1;9468
083;2;51;2019K1;8928
083;2;51;2020K1;8252
083;2;52;2008K1;8134
083;2;52;2009K1;8348
083;2;52;2010K1;8228
083;2;52;2011K1;8090
083;2;52;2012K1;7982
083;2;52;2013K1;8370
083;2;52;2014K1;8291
083;2;52;2015K1;8556
083;2;52;2016K1;9002
083;2;52;2017K1;8997
083;2;52;2018K1;9150
083;2;52;2019K1;9424
083;2;52;2020K1;8921
083;2;53;2008K1;8034
083;2;53;2009K1;8098
083;2;53;2010K1;8330
083;2;53;2011K1;8203
083;2;53;2012K1;8075
083;2;53;2013K1;7966
083;2;53;2014K1;8359
083;2;53;2015K1;8285
083;2;53;2016K1;8543
083;2;53;2017K1;8976
083;2;53;2018K1;8995
083;2;53;2019K1;9138
083;2;53;2020K1;9427
083;2;54;2008K1;8127
083;2;54;2009K1;8039
083;2;54;2010K1;8092
083;2;54;2011K1;8302
083;2;54;2012K1;8189
083;2;54;2013K1;8057
083;2;54;2014K1;7946
083;2;54;2015K1;8331
083;2;54;2016K1;8254
083;2;54;2017K1;8542
083;2;54;2018K1;8958
083;2;54;2019K1;9004
083;2;54;2020K1;9118
083;2;55;2008K1;7721
083;2;55;2009K1;8096
083;2;55;2010K1;8000
083;2;55;2011K1;8064
083;2;55;2012K1;8259
083;2;55;2013K1;8182
083;2;55;2014K1;8042
083;2;55;2015K1;7907
083;2;55;2016K1;8312
083;2;55;2017K1;8243
083;2;55;2018K1;8532
083;2;55;2019K1;8941
083;2;55;2020K1;8978
083;2;56;2008K1;7598
083;2;56;2009K1;7707
083;2;56;2010K1;8075
083;2;56;2011K1;7962
083;2;56;2012K1;8057
083;2;56;2013K1;8208
083;2;56;2014K1;8151
083;2;56;2015K1;8022
083;2;56;2016K1;7875
083;2;56;2017K1;8289
083;2;56;2018K1;8234
083;2;56;2019K1;8522
083;2;56;2020K1;8906
083;2;57;2008K1;7732
083;2;57;2009K1;7564
083;2;57;2010K1;7679
083;2;57;2011K1;8043
083;2;57;2012K1;7914
083;2;57;2013K1;8037
083;2;57;2014K1;8179
083;2;57;2015K1;8128
083;2;57;2016K1;7984
083;2;57;2017K1;7865
083;2;57;2018K1;8269
083;2;57;2019K1;8211
083;2;57;2020K1;8506
083;2;58;2008K1;7823
083;2;58;2009K1;7705
083;2;58;2010K1;7516
083;2;58;2011K1;7647
083;2;58;2012K1;8002
083;2;58;2013K1;7887
083;2;58;2014K1;7996
083;2;58;2015K1;8149
083;2;58;2016K1;8110
083;2;58;2017K1;7956
083;2;58;2018K1;7846
083;2;58;2019K1;8245
083;2;58;2020K1;8170
083;2;59;2008K1;8200
083;2;59;2009K1;7773
083;2;59;2010K1;7679
083;2;59;2011K1;7471
083;2;59;2012K1;7606
083;2;59;2013K1;7967
083;2;59;2014K1;7874
083;2;59;2015K1;7966
083;2;59;2016K1;8111
083;2;59;2017K1;8081
083;2;59;2018K1;7937
083;2;59;2019K1;7809
083;2;59;2020K1;8208
083;2;60;2008K1;8653
083;2;60;2009K1;8147
083;2;60;2010K1;7745
083;2;60;2011K1;7627
083;2;60;2012K1;7445
083;2;60;2013K1;7552
083;2;60;2014K1;7927
083;2;60;2015K1;7844
083;2;60;2016K1;7924
083;2;60;2017K1;8083
083;2;60;2018K1;8046
083;2;60;2019K1;7906
083;2;60;2020K1;7768
083;2;61;2008K1;8736
083;2;61;2009K1;8591
083;2;61;2010K1;8092
083;2;61;2011K1;7695
083;2;61;2012K1;7581
083;2;61;2013K1;7408
083;2;61;2014K1;7505
083;2;61;2015K1;7881
083;2;61;2016K1;7808
083;2;61;2017K1;7882
083;2;61;2018K1;8054
083;2;61;2019K1;7999
083;2;61;2020K1;7856
083;2;62;2008K1;8478
083;2;62;2009K1;8705
083;2;62;2010K1;8518
083;2;62;2011K1;8034
083;2;62;2012K1;7649
083;2;62;2013K1;7542
083;2;62;2014K1;7367
083;2;62;2015K1;7461
083;2;62;2016K1;7825
083;2;62;2017K1;7764
083;2;62;2018K1;7865
083;2;62;2019K1;7996
083;2;62;2020K1;7943
083;2;63;2008K1;7949
083;2;63;2009K1;8438
083;2;63;2010K1;8627
083;2;63;2011K1;8475
083;2;63;2012K1;7999
083;2;63;2013K1;7587
083;2;63;2014K1;7483
083;2;63;2015K1;7292
083;2;63;2016K1;7409
083;2;63;2017K1;7798
083;2;63;2018K1;7721
083;2;63;2019K1;7809
083;2;63;2020K1;7950
083;2;64;2008K1;7312
083;2;64;2009K1;7871
083;2;64;2010K1;8372
083;2;64;2011K1;8547
083;2;64;2012K1;8418
083;2;64;2013K1;7931
083;2;64;2014K1;7542
083;2;64;2015K1;7431
083;2;64;2016K1;7264
083;2;64;2017K1;7343
083;2;64;2018K1;7762
083;2;64;2019K1;7673
083;2;64;2020K1;7765
083;2;65;2008K1;7009
083;2;65;2009K1;7247
083;2;65;2010K1;7805
083;2;65;2011K1;8281
083;2;65;2012K1;8494
083;2;65;2013K1;8352
083;2;65;2014K1;7882
083;2;65;2015K1;7494
083;2;65;2016K1;7384
083;2;65;2017K1;7203
083;2;65;2018K1;7282
083;2;65;2019K1;7732
083;2;65;2020K1;7603
083;2;66;2008K1;6409
083;2;66;2009K1;6941
083;2;66;2010K1;7192
083;2;66;2011K1;7730
083;2;66;2012K1;8206
083;2;66;2013K1;8425
083;2;66;2014K1;8289
083;2;66;2015K1;7832
083;2;66;2016K1;7423
083;2;66;2017K1;7323
083;2;66;2018K1;7164
083;2;66;2019K1;7220
083;2;66;2020K1;7671
083;2;67;2008K1;6118
083;2;67;2009K1;6350
083;2;67;2010K1;6867
083;2;67;2011K1;7128
083;2;67;2012K1;7662
083;2;67;2013K1;8115
083;2;67;2014K1;8360
083;2;67;2015K1;8210
083;2;67;2016K1;7762
083;2;67;2017K1;7364
083;2;67;2018K1;7271
083;2;67;2019K1;7082
083;2;67;2020K1;7134
083;2;68;2008K1;5690
083;2;68;2009K1;6049
083;2;68;2010K1;6248
083;2;68;2011K1;6783
083;2;68;2012K1;7044
083;2;68;2013K1;7571
083;2;68;2014K1;8028
083;2;68;2015K1;8263
083;2;68;2016K1;8132
083;2;68;2017K1;7683
083;2;68;2018K1;7273
083;2;68;2019K1;7189
083;2;68;2020K1;7003
083;2;69;2008K1;5717
083;2;69;2009K1;5603
083;2;69;2010K1;5974
083;2;69;2011K1;6175
083;2;69;2012K1;6706
083;2;69;2013K1;6945
083;2;69;2014K1;7484
083;2;69;2015K1;7954
083;2;69;2016K1;8188
083;2;69;2017K1;8057
083;2;69;2018K1;7603
083;2;69;2019K1;7196
083;2;69;2020K1;7126
083;2;70;2008K1;5700
083;2;70;2009K1;5629
083;2;70;2010K1;5519
083;2;70;2011K1;5875
083;2;70;2012K1;6078
083;2;70;2013K1;6611
083;2;70;2014K1;6846
083;2;70;2015K1;7385
083;2;70;2016K1;7828
083;2;70;2017K1;8077
083;2;70;2018K1;7947
083;2;70;2019K1;7532
083;2;70;2020K1;7099
083;2;71;2008K1;5131
083;2;71;2009K1;5608
083;2;71;2010K1;5537
083;2;71;2011K1;5429
083;2;71;2012K1;5784
083;2;71;2013K1;5982
083;2;71;2014K1;6516
083;2;71;2015K1;6732
083;2;71;2016K1;7282
083;2;71;2017K1;7716
083;2;71;2018K1;7969
083;2;71;2019K1;7827
083;2;71;2020K1;7451
083;2;72;2008K1;5010
083;2;72;2009K1;5031
083;2;72;2010K1;5505
083;2;72;2011K1;5435
083;2;72;2012K1;5332
083;2;72;2013K1;5698
083;2;72;2014K1;5900
083;2;72;2015K1;6424
083;2;72;2016K1;6647
083;2;72;2017K1;7150
083;2;72;2018K1;7632
083;2;72;2019K1;7839
083;2;72;2020K1;7717
083;2;73;2008K1;4920
083;2;73;2009K1;4905
083;2;73;2010K1;4919
083;2;73;2011K1;5401
083;2;73;2012K1;5339
083;2;73;2013K1;5239
083;2;73;2014K1;5595
083;2;73;2015K1;5790
083;2;73;2016K1;6304
083;2;73;2017K1;6545
083;2;73;2018K1;7028
083;2;73;2019K1;7508
083;2;73;2020K1;7713
083;2;74;2008K1;4453
083;2;74;2009K1;4809
083;2;74;2010K1;4777
083;2;74;2011K1;4798
083;2;74;2012K1;5277
083;2;74;2013K1;5230
083;2;74;2014K1;5131
083;2;74;2015K1;5491
083;2;74;2016K1;5698
083;2;74;2017K1;6192
083;2;74;2018K1;6460
083;2;74;2019K1;6893
083;2;74;2020K1;7378
083;2;75;2008K1;4490
083;2;75;2009K1;4315
083;2;75;2010K1;4661
083;2;75;2011K1;4663
083;2;75;2012K1;4681
083;2;75;2013K1;5167
083;2;75;2014K1;5101
083;2;75;2015K1;5043
083;2;75;2016K1;5401
083;2;75;2017K1;5594
083;2;75;2018K1;6091
083;2;75;2019K1;6329
083;2;75;2020K1;6759
083;2;76;2008K1;4186
083;2;76;2009K1;4364
083;2;76;2010K1;4188
083;2;76;2011K1;4534
083;2;76;2012K1;4526
083;2;76;2013K1;4549
083;2;76;2014K1;5034
083;2;76;2015K1;4969
083;2;76;2016K1;4943
083;2;76;2017K1;5274
083;2;76;2018K1;5468
083;2;76;2019K1;5972
083;2;76;2020K1;6196
083;2;77;2008K1;4147
083;2;77;2009K1;4065
083;2;77;2010K1;4193
083;2;77;2011K1;4050
083;2;77;2012K1;4402
083;2;77;2013K1;4396
083;2;77;2014K1;4413
083;2;77;2015K1;4896
083;2;77;2016K1;4834
083;2;77;2017K1;4816
083;2;77;2018K1;5136
083;2;77;2019K1;5321
083;2;77;2020K1;5820
083;2;78;2008K1;3774
083;2;78;2009K1;3986
083;2;78;2010K1;3894
083;2;78;2011K1;4019
083;2;78;2012K1;3917
083;2;78;2013K1;4236
083;2;78;2014K1;4245
083;2;78;2015K1;4273
083;2;78;2016K1;4757
083;2;78;2017K1;4676
083;2;78;2018K1;4686
083;2;78;2019K1;4993
083;2;78;2020K1;5207
083;2;79;2008K1;3817
083;2;79;2009K1;3651
083;2;79;2010K1;3839
083;2;79;2011K1;3750
083;2;79;2012K1;3847
083;2;79;2013K1;3785
083;2;79;2014K1;4054
083;2;79;2015K1;4082
083;2;79;2016K1;4130
083;2;79;2017K1;4590
083;2;79;2018K1;4514
083;2;79;2019K1;4552
083;2;79;2020K1;4835
083;2;80;2008K1;3621
083;2;80;2009K1;3656
083;2;80;2010K1;3492
083;2;80;2011K1;3640
083;2;80;2012K1;3589
083;2;80;2013K1;3693
083;2;80;2014K1;3630
083;2;80;2015K1;3909
083;2;80;2016K1;3928
083;2;80;2017K1;3984
083;2;80;2018K1;4436
083;2;80;2019K1;4363
083;2;80;2020K1;4392
083;2;81;2008K1;3479
083;2;81;2009K1;3422
083;2;81;2010K1;3470
083;2;81;2011K1;3313
083;2;81;2012K1;3447
083;2;81;2013K1;3410
083;2;81;2014K1;3496
083;2;81;2015K1;3488
083;2;81;2016K1;3738
083;2;81;2017K1;3755
083;2;81;2018K1;3853
083;2;81;2019K1;4242
083;2;81;2020K1;4200
083;2;82;2008K1;3304
083;2;82;2009K1;3300
083;2;82;2010K1;3214
083;2;82;2011K1;3274
083;2;82;2012K1;3153
083;2;82;2013K1;3252
083;2;82;2014K1;3229
083;2;82;2015K1;3304
083;2;82;2016K1;3322
083;2;82;2017K1;3562
083;2;82;2018K1;3572
083;2;82;2019K1;3704
083;2;82;2020K1;4045
083;2;83;2008K1;3148
083;2;83;2009K1;3079
083;2;83;2010K1;3076
083;2;83;2011K1;3015
